content_type,index_content,nature,word,index_word
neg,1028,n,计划,17
neg,1028,l,被打乱,18
neg,1028,v,预约,19
neg,1028,v,安装,20
neg,1028,t,五天,21
neg,1028,n,时间,22
neg,1028,t,五天,23
neg,1028,v,安装,24
neg,1028,n,计划,25
neg,1028,v,不信,26
neg,1028,v,没排,27
neg,1028,t,最晚,28
neg,1028,v,提前,29
neg,1028,v,通知,30
neg,1028,v,更改,31
neg,1028,v,安装,32
neg,1028,n,计划,33
neg,1028,n,行程,34
neg,1028,v,做,35
neg,1028,v,安排,36
neg,1028,vn,服务,37
neg,1028,n,宗旨,38
neg,1028,n,样子,39
neg,1028,vn,服务,40
neg,1028,v,感到,41
neg,1028,v,满意,42
neg,1028,vn,服务,43
neg,1028,v,感到,44
neg,1028,v,满意,45
neg,1028,n,公司,46
neg,1028,v,感到,47
neg,1028,v,满意,48
neg,1028,v,请,49
neg,1028,i,引以为戒,50
neg,1028,n,建议,51
neg,1028,r,此款,52
neg,1028,n,产品,53
neg,1029,d,太,0
neg,1029,n,生气,1
neg,1029,v,安装,2
neg,1029,n,人员,3
neg,1029,m,一项,4
neg,1029,m,一项,5
neg,1029,v,加,6
neg,1029,n,钱,7
neg,1029,v,没装,8
neg,1029,v,收,9
neg,1029,l,没敢装,10
neg,1029,v,退,11
neg,1029,n,省心,12
neg,1031,v,满意,0
neg,1031,s,空中,1
neg,1031,n,砖,2
neg,1031,v,安装,3
neg,1031,n,支架,4
neg,1031,q,块,5
neg,1031,s,网上,6
neg,1031,n,品牌,7
neg,1031,q,块,8
neg,1031,d,真,9
neg,1031,v,想,10
neg,1031,v,抢,11
neg,1031,vn,免费,12
neg,1031,v,安装,13
neg,1031,n,坑人,14
neg,1031,c,与其说是,15
neg,1031,vn,免费,16
neg,1031,v,安装,17
neg,1031,c,不如说是,18
neg,1031,n,高价,19
neg,1031,v,卖,20
neg,1031,n,配件,21
neg,1031,v,送货,22
neg,1031,v,就让,23
neg,1031,v,弄,24
neg,1031,n,手机,25
neg,1031,v,好评,26
neg,1031,n,套路,27
neg,1031,a,深,28
neg,1031,v,好评,29
neg,1031,v,卖,30
neg,1031,v,造假,31
neg,1031,v,后悔,32
neg,1032,t,本来,0
neg,1032,v,好评,1
neg,1032,n,售后,2
neg,1032,n,收费,3
neg,1032,d,太,4
neg,1032,v,夸张,5
neg,1032,m,两根,6
neg,1032,n,管子,7
neg,1032,v,收,8
neg,1032,m,一百块,9
neg,1032,n,钱,10
neg,1032,v,拍,11
neg,1032,n,评评理,12
neg,1032,v,试问,13
neg,1032,m,两根,14
neg,1032,n,管子,15
neg,1032,n,能值,16
neg,1032,m,一百块,17
neg,1032,n,实体店,18
neg,1032,n,管子,19
neg,1032,v,值,20
neg,1032,m,五十元,21
neg,1032,m,一根,22
neg,1038,b,超级,0
neg,1038,v,满意,1
neg,1038,v,安装,2
neg,1038,v,丢,3
neg,1038,m,一只,4
neg,1038,n,角阀,5
neg,1038,v,买来,6
neg,1038,zg,块,7
neg,1038,s,家里,8
neg,1038,v,找,9
neg,1038,v,不到,10
neg,1038,n,客服,11
neg,1038,v,反馈,12
neg,1038,q,天,13
neg,1038,v,跟进,14
neg,1038,n,核实,15
neg,1038,v,回复,16
neg,1038,n,材料,17
neg,1038,v,帮,18
neg,1038,v,安装,19
neg,1038,v,说好,20
neg,1038,vn,免费,21
neg,1038,ns,上门,22
neg,1038,v,安装,23
neg,1038,n,材料,24
neg,1038,n,情愿,25
neg,1038,v,赚,26
neg,1038,q,点,27
neg,1038,n,小费,28
neg,1038,v,开心,29
neg,1038,d,真的,30
neg,1038,n,生气,31
neg,1038,t,本来,32
neg,1038,v,打算,33
neg,1038,n,冰箱,34
neg,1038,n,电器,35
neg,1038,v,无比,36
neg,1038,v,失望,37
neg,1040,vn,服用,0
neg,1040,n,感觉,1
neg,1040,a,蠢,2
neg,1040,v,安装,3
neg,1040,nr,师傅,4
neg,1040,v,强行,5
neg,1040,v,凑,6
neg,1040,n,客服,7
neg,1040,v,回访,8
neg,1040,v,好评,9
neg,1040,v,指出,10
neg,1040,n,收费,11
neg,1040,l,发红包,12
neg,1040,l,滑天下之大稽,13
neg,1040,v,上班,14
neg,1040,n,时间,15
neg,1040,v,陪,16
neg,1040,v,玩,17
neg,1040,a,少,18
neg,1040,m,点,19
neg,1040,n,套路,20
neg,1040,nrt,多谢,21
neg,1040,a,真诚,22
neg,1066,m,第一次,0
neg,1066,j,家电,1
neg,1066,m,一台,2
neg,1066,n,空调,3
neg,1066,n,好评率,4
neg,1066,v,安装,5
neg,1066,nr,师傅,6
neg,1066,v,好评,7
neg,1066,v,拍照,8
neg,1066,v,确认,9
neg,1066,v,好评,10
neg,1066,v,扣,11
neg,1066,n,钱,12
neg,1066,v,好评,13
neg,1085,v,满意,0
neg,1085,n,购物,1
neg,1085,n,市场,2
neg,1085,v,卖,3
neg,1085,v,减去,4
neg,1085,n,市场,5
neg,1085,n,贵元,6
neg,1085,d,太,7
neg,1085,a,黑,8
neg,1108,v,满意,0
neg,1108,v,说好,1
neg,1108,v,包,2
neg,1108,v,安装,3
neg,1108,v,安装,4
neg,1108,n,收费,5
neg,1108,v,加,6
neg,1108,v,加,7
neg,1108,n,材料费,8
neg,1115,n,登场,0
neg,1115,v,满意,1
neg,1115,v,安装,2
neg,1115,v,拆检,3
neg,1115,v,满意,4
neg,1115,v,安装,5
neg,1115,n,乱收费,6
neg,1174,vn,设计,0
neg,1174,n,水压,1
neg,1174,v,减,2
neg,1174,n,水小,3
neg,1174,v,跟鬼,4
neg,1174,v,洗,5
neg,1174,n,热水澡,6
neg,1174,v,洗,7
neg,1174,d,真,8
neg,1174,r,他么,9
neg,1174,a,揪心,10
neg,1174,v,装,11
neg,1174,n,水变,12
neg,1174,v,洗,13
neg,1174,n,冷水,14
neg,1174,a,舒坦,15
neg,1174,n,大差,16
neg,1174,v,评,17
neg,1174,v,好评,18
neg,1174,vn,设计,19
neg,1174,n,楼,20
neg,1174,v,估计,21
neg,1174,n,水,22
neg,1174,v,出不来,23
neg,1218,n,烧水,0
neg,1218,n,速度,1
neg,1218,v,超慢,2
neg,1218,n,一家人,3
neg,1218,v,回来,4
neg,1218,v,洗澡,5
neg,1218,m,很久,6
neg,1218,v,值得,7
neg,1220,v,满意,0
neg,1220,n,发票,1
neg,1220,n,售后,2
neg,1220,n,客服,3
neg,1220,v,回复,4
neg,1220,l,绝不会,5
neg,1220,d,再来,6
neg,1220,m,第二次,7
neg,1242,n,机器,0
neg,1242,a,不错,1
neg,1242,n,品牌,2
neg,1242,v,值得,3
neg,1242,n,信赖,4
neg,1242,v,安装,5
neg,1242,a,差,6
neg,1242,n,评,7
neg,1242,nr,满屋子,8
neg,1242,v,找遍,9
neg,1242,v,说装,10
neg,1242,n,墙,11
neg,1242,a,太薄,12
neg,1242,n,装,13
neg,1242,v,找,14
neg,1242,n,师父,15
neg,1242,b,半小时,16
neg,1242,v,装完,17
neg,1242,ng,语,18
neg,1250,v,告诉,0
neg,1250,v,负责,1
neg,1250,v,安装,2
neg,1250,n,客服,3
neg,1250,n,电话,4
neg,1250,m,几十次,5
neg,1250,l,没人管,6
neg,1250,v,投诉,7
neg,1250,v,没人,8
neg,1250,v,回,9
neg,1250,v,理解,10
neg,1250,v,还好,11
neg,1250,n,工程师,12
neg,1250,r,这一,13
neg,1250,n,星,14
neg,1250,n,售后,15
neg,1252,r,这一,0
neg,1252,n,星,1
neg,1252,v,快递,2
neg,1252,v,快递,3
neg,1252,d,太,4
neg,1252,n,鸡,5
neg,1252,v,快递,6
neg,1252,m,第二天,7
neg,1252,n,县城,8
neg,1252,m,第二天,9
neg,1252,t,下午,10
neg,1252,v,送,11
neg,1252,v,安装,12
neg,1252,nr,师傅,13
neg,1252,n,用心,14
neg,1252,n,收费,15
neg,1252,v,透明,16
neg,1252,v,感谢,17
neg,1253,v,还好,0
neg,1253,n,遥控器,1
neg,1253,n,电池,2
neg,1253,v,安装,3
neg,1253,n,鸡肋,4
neg,1253,ns,东西,5
neg,1253,m,一点,6
neg,1253,n,电池,7
neg,1253,v,弄,8
neg,1253,m,半天,9
neg,1253,n,电池,10
neg,1253,v,弄,11
neg,1262,v,配送,0
neg,1262,d,很快,1
neg,1262,v,包装,2
neg,1262,a,完好,3
neg,1262,q,天,4
neg,1262,v,安装,5
neg,1262,n,事,6
neg,1262,n,情况,7
neg,1262,v,好评,8
neg,1262,n,售后,9
neg,1262,v,投诉,10
neg,1307,v,满意,0
neg,1307,v,配,1
neg,1307,vn,遥控,2
neg,1307,a,难,3
neg,1307,v,控制,4
neg,1310,m,第一个,0
neg,1310,v,满意,1
neg,1310,n,产品,2
neg,1310,t,昨天,3
neg,1310,v,安装,4
neg,1310,m,俩,5
neg,1310,n,小时,6
neg,1310,v,发现,7
neg,1310,n,内胆,8
neg,1310,n,漏水,9
neg,1310,v,折腾,10
neg,1310,nz,换货,11
neg,1310,m,第二个,12
neg,1310,v,满意,13
neg,1310,n,电话,14
neg,1310,t,昨天,15
neg,1310,b,半小时,16
neg,1310,v,愣,17
neg,1310,v,打进去,18
neg,1310,d,太,19
neg,1310,v,扯,20
neg,1310,m,第三个,21
neg,1310,v,满意,22
neg,1310,v,申请,23
neg,1310,n,价保,24
neg,1310,v,退货,25
neg,1310,v,快递,26
neg,1310,n,小哥,27
neg,1310,n,力,28
neg,1310,v,表扬,29
neg,1328,ns,大城市,0
neg,1328,f,里,1
neg,1328,vn,服务,2
neg,1328,l,没得说,3
neg,1328,n,地方,4
neg,1328,n,发货,5
neg,1328,v,退货,6
neg,1328,n,实体店,7
neg,1328,v,预约,8
neg,1328,m,日,9
neg,1328,v,到货,10
neg,1328,v,到货,11
neg,1328,m,日,12
neg,1328,l,买回来,13
neg,1328,v,安装,14
neg,1328,n,时,15
neg,1328,n,售后,16
neg,1328,n,收费,17
neg,1328,t,本来,18
neg,1328,n,安装费,19
neg,1328,n,售后,20
neg,1328,v,让给,21
neg,1328,v,评,22
neg,1328,v,满意,23
neg,1328,d,真实,24
neg,1328,v,反馈,25
neg,1328,nrt,令人,26
neg,1328,l,受不了,27
neg,1328,v,还好,28
neg,1328,n,产品,29
neg,1328,a,不错,30
neg,1335,n,物流配送,0
neg,1335,d,很快,1
neg,1335,v,配送,2
neg,1335,zg,员,3
neg,1335,n,态度,4
neg,1335,t,夏天,5
neg,1335,p,连着,6
neg,1335,v,洗,7
neg,1335,m,三四个,8
neg,1335,n,总体,9
neg,1335,n,感觉,10
neg,1335,a,不错,11
neg,1345,v,满意,0
neg,1345,n,货物,1
neg,1345,l,送货上门,2
neg,1345,n,地方,3
neg,1345,v,提,4
neg,1345,n,厂商,5
neg,1345,v,找,6
neg,1345,l,不回话,7
neg,1345,l,送货员,8
neg,1345,v,爱,9
neg,1345,v,投诉,10
neg,1345,v,投诉,11
neg,1345,vn,服务,12
neg,1345,v,请,13
neg,1345,v,提货,14
neg,1345,v,花,15
neg,1345,m,一百块,16
neg,1345,n,实体店,17
neg,1345,n,区别,18
neg,1351,v,满意,0
neg,1351,v,送货,1
neg,1351,tg,晚,2
neg,1351,n,物流,3
neg,1351,i,不诚实,4
neg,1351,m,第三天,5
neg,1351,v,送,6
neg,1351,v,催,7
neg,1351,v,送,8
neg,1351,v,撒谎,9
neg,1351,v,开心,10
neg,1351,n,购物,11
neg,1377,n,名声,0
neg,1377,v,安装,1
neg,1377,n,人员,2
neg,1377,v,给毁,3
neg,1377,v,只能,4
neg,1377,m,第二次,5
neg,1377,v,回购,6
neg,1377,v,选择,7
neg,1377,s,家里,8
neg,1377,n,电器,9
neg,1377,n,特地,10
neg,1377,a,很好,11
neg,1377,n,阀门,12
neg,1377,n,软管,13
neg,1377,v,安装,14
neg,1377,n,人员,15
neg,1377,ns,上门,16
neg,1377,t,晚上,17
neg,1377,v,洗澡,18
neg,1377,v,发现,19
neg,1377,v,装好,20
neg,1377,n,阀门,21
neg,1377,l,打电话,22
neg,1377,v,安装,23
neg,1377,n,人员,24
neg,1377,ns,郑海,25
neg,1377,v,不配,26
neg,1377,v,换,27
neg,1377,v,匹配,28
neg,1377,n,情况,29
neg,1377,v,不配,30
neg,1377,v,告知,31
neg,1377,v,盗窃,32
neg,1377,v,缺,33
neg,1377,n,钱,34
neg,1377,n,感觉,35
neg,1377,v,没装,36
neg,1377,v,急,37
neg,1377,v,好评,38
neg,1377,v,失望,39
neg,1377,a,郁闷,40
neg,1385,l,打电话,0
neg,1385,v,送货,1
neg,1385,m,半个,2
neg,1385,n,小时,3
neg,1385,v,送到,4
neg,1385,d,赶紧,5
neg,1385,n,单位,6
neg,1385,v,跑,7
neg,1385,n,回家,8
neg,1385,m,三个,9
neg,1385,n,小时,10
neg,1385,n,车,11
neg,1385,a,坏,12
neg,1385,s,路上,13
neg,1385,m,第二天,14
neg,1385,v,送,15
neg,1385,v,理解,16
neg,1385,l,打电话,17
neg,1385,v,安装,18
neg,1385,nr,师傅,19
neg,1385,v,预约,20
neg,1385,v,安装,21
neg,1385,m,半个,22
neg,1385,n,小时,23
neg,1385,n,单位,24
neg,1385,v,跑,25
neg,1385,n,回家,26
neg,1385,m,几个,27
neg,1385,n,小时,28
neg,1385,n,地方,29
neg,1385,v,安装,30
neg,1385,t,过不来,31
neg,1385,m,第二天,32
neg,1385,v,安装,33
neg,1385,a,辛苦,34
neg,1385,v,理解,35
neg,1385,v,可算,36
neg,1385,s,家里,37
neg,1385,n,老人,38
neg,1385,v,看着,39
neg,1385,v,安装,40
neg,1385,v,请,41
neg,1385,v,收,42
neg,1385,s,近块,43
neg,1385,n,安装费,44
neg,1385,v,装成,45
neg,1385,z,歪歪,46
neg,1385,n,样子,47
neg,1385,v,下图,48
neg,1385,d,当是,49
neg,1385,n,茶壶,50
neg,1385,v,斜,51
neg,1385,v,出水,52
neg,1385,d,最最,53
neg,1385,l,不能容忍,54
neg,1385,n,卫生间,55
neg,1385,n,地方,56
neg,1385,v,装,57
neg,1385,a,偏要,58
neg,1385,v,装,59
neg,1385,n,浴室,60
neg,1385,f,里,61
neg,1385,v,花,62
neg,1385,v,洒,63
neg,1385,v,想,64
neg,1385,v,问,65
neg,1385,v,安装,66
neg,1385,nr,师傅,67
neg,1385,v,洗过澡,68
neg,1385,n,常识,69
neg,1385,v,告诉,70
neg,1385,s,家里,71
neg,1385,n,老人,72
neg,1385,v,只能,73
neg,1385,v,装,74
neg,1385,l,气死我了,75
neg,1385,a,糟心,76
neg,1385,n,购物,77
neg,1385,n,经历,78
neg,1385,nz,广告语,79
neg,1385,j,改一改,80
neg,1385,vn,生活,81
neg,1385,v,糟,82
neg,1389,v,满意,0
neg,1389,n,购物,1
neg,1389,m,多年,2
neg,1389,m,第一次,3
neg,1389,n,货品,4
neg,1389,v,没收,5
neg,1389,v,显示,6
neg,1389,v,签收,7
neg,1389,n,电话,8
neg,1389,v,沟通,9
neg,1389,m,好几个,10
neg,1389,n,电话,11
neg,1389,v,送来,12
neg,1389,a,差,13
neg,1389,n,评,14
neg,1389,v,无关,15
neg,1393,v,满意,0
neg,1393,v,收到,1
neg,1393,n,货物,2
neg,1393,n,货,3
neg,1393,n,货,4
neg,1394,r,这款,0
neg,1394,n,货,1
neg,1394,m,十五,2
neg,1394,n,天才,3
neg,1394,n,卖家,4
neg,1394,v,买完,5
neg,1394,v,找,6
neg,1394,n,客服,7
neg,1394,n,客服,8
neg,1394,s,路上,9
neg,1394,v,值得,10
neg,1394,v,购买,11
neg,1394,n,服务态度,12
neg,1394,a,较差,13
neg,1407,v,满意,0
neg,1407,n,售后,1
neg,1407,v,安装,2
neg,1407,d,先是,3
neg,1407,v,安装,4
neg,1407,v,预约,5
neg,1407,v,放,6
neg,1407,n,鸽子,7
neg,1407,v,告诉,8
neg,1407,v,安装,9
neg,1407,n,管子,10
neg,1407,n,阀门,11
neg,1407,vn,自费,12
neg,1414,mq,这份,0
neg,1414,zg,件,1
neg,1414,v,只能,2
neg,1414,a,差,3
neg,1414,n,评,4
neg,1414,v,安装,5
neg,1414,n,电话,6
neg,1414,v,确认,7
neg,1414,v,延误,8
neg,1414,v,送货,9
neg,1414,n,态度,10
neg,1414,v,值得,11
neg,1414,v,好评,12
neg,1462,v,安装,0
neg,1462,n,人员,1
neg,1462,d,太,2
neg,1462,v,满意,3
neg,1462,n,机器,4
neg,1462,l,那么回事,5
neg,1462,n,员工,6
neg,1462,v,凑合,7
neg,1477,n,星,0
neg,1477,v,值得,1
neg,1477,vn,自营,2
neg,1477,v,配送,3
neg,1477,n,幌子,4
neg,1477,n,商品,5
neg,1477,v,介绍,6
neg,1477,v,送货,7
neg,1477,n,时间,8
neg,1477,vn,活动,9
neg,1477,vn,优惠,10
neg,1477,n,客服,11
neg,1477,n,专业,12
neg,1477,d,真的,13
neg,1477,n,时间,14
neg,1477,v,陪,15
neg,1477,n,片子,16
neg,1477,n,玩玩,17
neg,1485,n,产品,0
neg,1485,l,送货员,1
neg,1485,vn,服务,2
neg,1485,v,满意,3
neg,1485,v,安装,4
neg,1485,v,满意,5
neg,1485,s,家里,6
neg,1485,a,坏,7
neg,1485,d,一早,8
neg,1485,v,预约,9
neg,1485,vn,加急,10
neg,1485,v,安排,11
neg,1485,v,安装,12
neg,1485,v,来电,13
neg,1485,t,明天,14
neg,1512,c,无论是,0
neg,1512,n,质量,1
neg,1512,vn,服务,2
neg,1512,a,差,3
neg,1512,v,负责,4
neg,1512,v,装修,5
neg,1512,n,人员,6
neg,1512,v,负责,7
neg,1512,vn,检查,8
neg,1512,v,走,9
neg,1512,v,好评,10
neg,1512,v,刷,11
neg,1516,n,物流,0
neg,1516,d,很快,1
neg,1516,ns,东西,2
neg,1516,n,价格,3
neg,1516,a,便宜,4
neg,1516,v,不到,5
neg,1516,m,九百,6
neg,1516,l,没什么,7
neg,1516,j,联保,8
neg,1516,v,安装,9
neg,1516,v,花,10
neg,1516,v,不到,11
neg,1516,m,三百,12
neg,1516,ns,东西,13
neg,1516,n,差评,14
neg,1516,v,放到,15
neg,1516,v,好评,16
neg,1554,v,送货,0
neg,1554,v,好评,1
neg,1554,v,安装,2
neg,1554,v,明示,3
neg,1554,n,收费,4
neg,1554,n,标准,5
neg,1554,v,旗舰店,6
neg,1554,f,里,7
neg,1554,n,图,8
neg,1554,n,笑话,9
neg,1554,a,差,10
neg,1554,n,评,11
neg,1554,d,随便,12
neg,1554,v,算下,13
neg,1554,v,收,14
neg,1598,ns,东西,0
neg,1598,v,满意,1
neg,1598,n,降价,2
neg,1598,n,降价,3
neg,1598,n,客服,4
neg,1598,v,沟通,5
neg,1598,n,客服,6
neg,1598,v,说话,7
neg,1598,l,说不清楚,8
neg,1598,v,送,9
neg,1598,m,三天,10
neg,1598,v,送到,11
neg,1598,q,家,12
neg,1598,v,催,13
neg,1598,v,送,14
neg,1598,l,打电话,15
neg,1598,a,凶,16
neg,1598,m,一顿,17
neg,1598,v,弄,18
neg,1598,n,家装,19
neg,1598,v,烧,20
neg,1598,n,水,21
neg,1598,m,两个,22
neg,1598,n,小时,23
neg,1598,v,没烧,24
neg,1598,n,感觉,25
neg,1598,a,热,26
neg,1598,n,水壶,27
neg,1598,n,烧水,28
neg,1598,v,送,29
neg,1598,n,混,30
neg,1598,n,水阀,31
neg,1598,a,坏,32
neg,1598,n,热水,33
neg,1598,d,特别,34
neg,1598,n,少,35
neg,1598,n,客服,36
neg,1598,v,沟通,37
neg,1598,n,客服,38
neg,1598,n,水压,39
neg,1598,vn,检查,40
neg,1598,m,一遍,41
neg,1598,v,发现,42
neg,1598,v,混,43
neg,1598,n,水阀,44
neg,1598,a,坏,45
neg,1598,n,办法,46
neg,1598,n,混,47
neg,1598,n,水阀,48
neg,1598,d,真的,49
neg,1598,v,炒,50
neg,1598,n,鸡,51
neg,1598,n,恶心,52
neg,1598,n,购物,53
neg,1598,j,家电,54
neg,1598,n,手机,55
neg,1598,v,发现,56
neg,1598,m,好多好多,57
neg,1598,n,屏幕,58
neg,1598,n,白点,59
neg,1598,d,真的,60
neg,1598,i,贪小便宜,61
neg,1598,l,吃大亏,62
neg,1619,n,机子,0
neg,1619,zg,行,1
neg,1619,v,安装,2
neg,1619,d,太,3
neg,1619,a,差,4
neg,1619,n,要价,5
neg,1619,n,天价,6
neg,1619,n,市场,7
neg,1619,m,几十元,8
neg,1619,v,收,9
neg,1619,m,几百,10
neg,1619,n,公司,11
neg,1619,n,价,12
neg,1619,v,没装,13
neg,1619,v,找,14
neg,1619,n,手机,15
neg,1619,v,发,16
neg,1619,ns,满意度,17
neg,1619,d,自已,18
neg,1619,m,点,19
neg,1619,v,满意,20
neg,1619,d,真心,21
neg,1619,v,没见,22
neg,1658,d,太,0
neg,1658,a,愉快,1
neg,1658,n,购物,2
neg,1658,r,这么久,3
neg,1658,n,评价,4
neg,1658,m,几点,5
neg,1658,d,真的,6
neg,1658,v,满意,7
neg,1658,v,安装,8
neg,1658,v,送到,9
neg,1658,r,我家,10
neg,1658,v,安装,11
neg,1658,m,四五天,12
neg,1658,v,安装,13
neg,1658,nr,师傅,14
neg,1658,t,天天,15
neg,1658,v,拖,16
neg,1658,t,天天,17
neg,1658,n,理由,18
neg,1658,v,安装,19
neg,1658,n,照片,20
neg,1658,n,水印,21
neg,1658,n,时间,22
neg,1658,v,说好,23
neg,1658,v,洗,24
neg,1658,m,两,25
neg,1658,m,三个,26
neg,1658,n,水,27
neg,1658,v,烧到,28
neg,1658,a,最热,29
neg,1658,v,才用,30
neg,1658,q,分钟,31
neg,1658,n,水,32
neg,1658,a,冷,33
neg,1658,q,分钟,34
neg,1658,v,够,35
neg,1658,m,两,36
neg,1658,v,洗澡,37
neg,1658,v,找到,38
neg,1658,n,售后,39
neg,1658,n,售后,40
neg,1658,v,告诉,41
neg,1658,f,外面,42
neg,1658,n,气温,43
neg,1658,a,低,44
neg,1658,f,外面,45
neg,1658,a,久,46
neg,1658,m,两,47
neg,1658,v,指,48
neg,1658,t,夏天,49
neg,1658,n,情况,50
neg,1658,n,客服,51
neg,1658,v,提到,52
neg,1658,v,欺瞒,53
neg,1658,n,消费者,54
neg,1658,n,误导,55
neg,1658,a,差,56
neg,1658,n,评,57
neg,1669,v,免,0
neg,1669,v,安装,1
neg,1669,n,材料,2
neg,1669,v,收,3
neg,1669,m,几个,4
neg,1669,v,转,5
neg,1669,v,接口,6
neg,1669,v,收,7
neg,1669,v,不开,8
neg,1669,n,收据,9
neg,1669,n,变相,10
neg,1669,nrt,勒索,11
neg,1669,c,只管,12
neg,1669,v,卖,13
neg,1669,n,售后,14
neg,1669,d,真心,15
neg,1669,v,希望,16
neg,1669,nz,曝光,17
neg,1669,v,值得,18
neg,1669,v,探讨,19
neg,1669,n,企业,20
neg,1669,n,现象,21
neg,1679,v,安装,0
neg,1679,n,态度,1
neg,1679,a,差,2
neg,1679,n,骂人,3
neg,1679,a,厉害,4
neg,1716,d,真心,0
neg,1716,v,喜欢,1
neg,1716,n,网购,2
neg,1716,v,送货,3
neg,1716,d,很快,4
neg,1716,m,第二天,5
neg,1716,v,送到,6
neg,1716,v,安装,7
neg,1716,a,不爽,8
neg,1716,v,到货,9
neg,1716,m,第三天,10
neg,1716,ns,安,11
neg,1716,c,且是,12
neg,1716,v,拖到,13
neg,1716,t,晚上,14
neg,1716,v,没来,15
neg,1716,v,安装,16
neg,1716,n,电话,17
neg,1716,v,催,18
neg,1716,n,时告,19
neg,1716,f,后边,20
neg,1716,q,家,21
neg,1716,n,情况,22
neg,1716,m,半夜,23
neg,1716,v,鸡叫,24
neg,1798,v,满意,0
neg,1798,v,安装,1
neg,1798,a,少,2
neg,1798,ns,东西,3
neg,1798,n,花钱,4
neg,1798,v,卖,5
neg,1798,d,真心,6
neg,1798,v,提醒,7
neg,1839,l,一段时间,0
neg,1839,v,补充,1
neg,1839,n,评价,2
neg,1839,t,本来,3
neg,1839,v,想,4
neg,1839,v,支持,5
neg,1839,ns,下国,6
neg,1839,n,贷,7
neg,1839,vn,免费,8
neg,1839,v,包,9
neg,1839,v,安装,10
neg,1839,n,安装工,11
neg,1839,v,收多,12
neg,1839,m,二百多元,13
neg,1839,n,配件,14
neg,1839,v,费,15
neg,1839,n,配件,16
neg,1839,v,装,17
neg,1839,n,变相,18
neg,1839,v,抢钱,19
neg,1855,v,安装,0
neg,1855,vn,服务,1
neg,1855,a,厉害,2
neg,1855,n,安装费,3
neg,1855,m,一半,4
neg,1855,v,搞,5
neg,1855,vn,活动,6
neg,1855,n,封顶,7
neg,1855,nr,师傅,8
neg,1855,ns,上门,9
neg,1855,v,承认,10
neg,1855,nr,师傅,11
neg,1855,v,维修,12
neg,1855,n,门市,13
neg,1855,v,估计,14
neg,1855,vn,合作,15
neg,1855,n,关系,16
neg,1855,l,说不,17
neg,1855,vn,活动,18
neg,1855,v,付,19
neg,1855,v,付,20
neg,1855,q,米,21
neg,1855,n,水管,22
neg,1855,n,客服,23
neg,1855,v,超过,24
neg,1855,q,米,25
neg,1855,vn,活动,26
neg,1855,v,只能,27
neg,1855,m,米,28
neg,1855,v,付钱,29
neg,1855,v,付钱,30
neg,1855,d,真的,31
neg,1855,v,服,32
neg,1855,v,沟通,33
neg,1855,rz,这位,34
neg,1855,v,安装,35
neg,1855,n,人员,36
neg,1855,m,一声,37
neg,1855,n,封顶,38
neg,1855,vn,活动,39
neg,1855,n,客服,40
neg,1855,q,天,41
neg,1855,r,我天,42
neg,1855,m,几天,43
neg,1855,v,得供,44
neg,1855,nr,师傅,45
neg,1855,v,吃喝,46
neg,1855,v,住,47
neg,1855,v,估计,48
neg,1855,v,得付,49
neg,1855,n,误工费,50
neg,1855,h,非,51
neg,1855,m,一线,52
neg,1855,ns,城市,53
neg,1855,i,千万别,54
neg,1855,v,后悔,55
neg,1855,n,文字游戏,56
neg,1855,n,文字游戏,57
neg,1855,n,环套,58
neg,1855,n,环,59
neg,1855,vn,预埋,60
neg,1855,n,水管,61
neg,1855,n,安装费,62
neg,1855,v,卖,63
neg,1855,n,精,64
neg,1855,j,波,65
neg,1855,i,心服口服,66
neg,1855,r,每次,67
neg,1855,n,产品,68
neg,1855,v,复制,69
neg,1855,m,一遍,70
neg,1855,n,体验,71
neg,1855,n,星,72
neg,1855,v,嫌多,73
neg,1858,ns,上门,0
neg,1858,v,安装,1
neg,1858,n,工人,2
neg,1858,m,两次,3
neg,1858,n,电话,4
neg,1858,n,明令,5
neg,1858,v,告诉,6
neg,1858,v,告诉,7
neg,1858,n,爸妈,8
neg,1858,n,耗材,9
neg,1858,v,安装,10
neg,1858,n,费用,11
neg,1858,n,老人家,12
neg,1858,n,耗材,13
neg,1858,n,费用,14
neg,1858,f,外面,15
neg,1858,a,要贵,16
neg,1858,v,得去,17
neg,1858,s,家里,18
neg,1858,n,老人,19
neg,1858,a,痛快,20
neg,1858,v,做法,21
neg,1858,a,不爽,22
neg,1858,n,耗材,23
neg,1858,a,清单,24
neg,1858,v,收到,25
neg,1858,n,水管,26
neg,1858,n,费用,27
neg,1858,vn,影响,28
neg,1858,n,老人家,29
neg,1858,n,心情,30
neg,1858,a,不爽,31
neg,1858,v,满意,32
neg,1898,a,少,0
neg,1898,n,评,1
neg,1898,a,不错,2
neg,1898,ns,杭州,3
neg,1898,ns,西湖区,4
neg,1898,n,地区,5
neg,1898,v,安装,6
neg,1898,d,太,7
neg,1898,v,给力,8
neg,1898,v,安装,9
neg,1898,n,天才,10
neg,1898,v,听,11
neg,1907,v,满意,0
neg,1907,n,烧水,1
neg,1907,d,太,2
neg,1907,m,两个,3
neg,1907,b,半小时,4
neg,1907,v,送货,5
neg,1907,nr,师傅,6
neg,1907,vn,服务,7
neg,1960,v,满意,0
neg,1960,n,遥控器,1
neg,1960,vn,发给,2
neg,1999,ns,东西,0
